일시,평균기온(°C),최고기온(°C),최저기온(°C),월합강수량(00~24h만)(mm),합계 일사량(MJ/m2)
2019,26.0,35.4,17.0,130.2,482.275
2019,22.1,31.7,11.3,170.0,371.865
2020,18.3,29.3,6.5,73.4,606.415
2020,23.3,33.1,11.7,218.5,545.17
2020,23.2,30.8,16.6,568.9,369.31
2020,27.2,34.7,21.6,657.0,474.165
2020,20.5,31.4,10.2,216.6,418.67
2021,17.1,30.3,3.0,60.3,602.245
2021,22.4,32.3,10.4,112.9,615.065
2021,26.1,34.8,18.9,204.4,584.155
2021,25.1,34.6,17.7,315.9,496.76
2021,21.8,30.0,12.5,108.5,415.265
2000,15.3,32.0,1.8,38.0,542.32
2000,20.1,29.5,9.5,242.0,484.32
2000,23.5,31.5,16.1,300.0,506.71
2000,23.1,31.1,15.4,393.5,462.8
2000,17.2,28.2,5.2,243.0,350.82
2001,16.5,28.2,4.5,31.0,628.22
2001,20.6,31.3,8.3,369.0,436.22
2001,24.2,32.5,16.1,389.5,475.69
2001,22.9,34.0,10.6,91.0,522.68
2001,18.2,29.2,4.8,97.0,512.87
2002,15.4,26.1,5.4,116.5,530.37
2002,19.5,31.1,8.6,81.0,601.79
2002,23.1,32.7,15.3,150.5,470.15
2002,22.3,32.0,16.1,789.5,337.19
2002,17.6,31.2,7.0,68.5,443.47
2003,16.5,26.5,2.0,156.0,568.6
2003,19.3,27.6,7.0,157.0,445.99
2003,21.1,30.5,14.1,749.0,355.07
2003,22.1,30.6,13.0,420.5,378.27
2003,19.2,29.0,5.8,264.0,389.21
2004,15.8,28.7,2.2,129.5,500.95
2004,20.2,30.6,6.6,201.5,496.24
2004,23.8,33.2,16.7,289.5,468.73
2004,23.2,32.2,14.1,314.0,474.74
2004,18.4,28.7,8.5,198.5,391.66
2005,15.6,27.3,1.6,57.5,627.55
2005,20.8,32.2,10.1,221.0,535.44
2005,23.3,33.4,16.0,450.0,428.87
2005,22.8,32.2,13.3,343.5,438.95
2005,19.9,30.1,7.5,69.0,367.2
2006,16.0,27.7,3.4,162.0,532.0
2006,20.1,29.3,9.6,103.5,536.63
2006,22.0,30.3,14.8,567.0,327.32
2006,24.1,33.2,17.2,165.5,493.37
2006,16.5,28.6,6.0,37.0,426.68
2007,16.1,26.8,4.1,121.5,597.19
2007,20.3,30.2,9.5,103.5,497.5
2007,22.3,31.7,16.0,188.5,420.17
2007,24.2,32.4,17.7,347.5,447.33
2007,19.4,29.2,9.6,461.0,311.91
2008,15.8,30.6,1.5,163.5,568.795
2008,19.4,29.6,8.8,181.5,442.62
2008,24.8,34.1,18.3,170.1,418.09
2008,22.6,32.4,11.8,159.6,523.97
2008,19.3,32.0,2.5,21.7,446.64
2009,16.4,28.4,3.4,151.8,637.41
2009,20.3,30.8,6.2,139.2,595.53
2009,22.4,30.3,15.1,597.3,400.88
2009,22.8,31.9,13.3,95.7,496.99
2009,18.7,30.2,8.2,32.9,480.18
2010,15.8,30.3,-0.7,128.0,597.05
2010,21.2,32.1,7.2,35.7,579.38
2010,23.8,31.1,16.9,375.8,482.84
2010,25.4,33.6,18.9,675.9,430.49
2010,20.2,31.5,5.7,218.9,433.99
2011,16.4,26.7,3.6,184.0,537.005
2011,21.2,30.9,10.0,175.9,560.64
2011,23.9,32.8,14.8,510.8,484.375
2011,23.3,32.3,14.0,461.6,414.38
2011,18.8,31.1,4.2,56.2,496.075
2012,17.1,28.3,6.5,35.6,666.735
2012,20.6,29.5,11.0,102.1,570.91
2012,23.9,32.3,16.3,433.0,498.1
2012,24.5,34.1,15.8,504.0,473.45
2012,17.6,27.4,7.1,387.6,439.455
2013,16.6,30.9,0.8,92.9,622.635
2013,21.7,30.4,9.7,60.2,551.915
2013,24.4,30.5,16.7,560.8,481.53
2013,24.7,33.8,15.8,261.3,595.235
2013,18.2,29.0,4.0,113.3,470.755
2014,16.5,32.4,2.1,53.7,726.06
2014,20.1,29.7,11.9,49.5,575.625
2014,23.0,32.2,14.2,221.5,484.025
2014,22.1,30.4,13.8,405.6,373.625
2014,18.4,29.8,8.3,127.6,475.185
2015,17.0,31.2,0.8,51.0,706.575
2015,20.1,30.1,7.9,87.9,531.185
2015,23.1,33.3,10.9,152.5,527.205
2015,22.8,34.2,14.7,99.9,560.08
2015,17.6,29.4,6.6,31.5,522.105
2016,16.8,29.4,3.9,101.8,698.695
2016,20.7,29.1,10.0,57.3,546.125
2016,24.3,33.0,16.0,377.9,569.415
2016,24.5,34.1,15.2,113.4,606.97
2016,19.6,29.8,7.5,212.5,413.965
2017,16.3,29.7,4.0,42.1,698.945
2017,20.1,32.8,6.7,68.2,652.36
2017,25.0,32.3,17.8,276.1,488.685
2017,23.4,35.3,11.7,262.7,544.8
2017,17.6,29.2,3.4,148.0,482.01
2018,16.9,28.6,4.9,116.3,409.5
2018,20.7,32.4,10.3,182.2,433.98
2018,25.4,36.2,15.3,104.5,467.35
2018,25.4,36.5,13.7,565.5,411.025
2018,18.1,27.9,4.1,133.6,317.85
2019,16.3,29.3,0.4,73.3,635.11
2019,19.9,30.5,9.1,169.7,517.805
2019,23.1,31.5,13.3,299.0,447.33
2019,24.0,33.9,13.7,88.4,482.275
2019,20.1,29.8,8.2,239.1,371.865
2020,16.5,27.6,3.5,81.4,606.415
2020,21.5,31.6,8.2,210.2,545.17
2020,21.6,29.6,14.5,584.6,369.31
2020,25.3,33.2,18.7,623.4,474.165
2020,17.8,29.3,5.9,268.2,418.67
2021,15.2,28.1,0.7,117.9,602.245
2021,20.6,30.9,10.2,150.0,615.065
2021,24.2,33.1,16.7,203.6,584.155
2021,23.2,32.8,16.1,380.7,496.76
2021,19.8,29.2,9.7,111.8,415.265
2007,18.05,29.3,8.9,0.0,597.19
2007,22.5,32.9,14.2,0.0,497.5
2007,24.85,33.7,18.0,0.0,420.17
2007,26.9,35.2,20.7,41.5,447.33
2007,21.6,31.0,11.9,0.0,311.91
2008,17.7,31.1,5.6,199.8,506.3
2008,21.8,30.6,11.7,186.4,392.82
2008,26.7,34.6,20.7,140.0,418.09
2008,25.7,35.2,17.2,91.7,448.4
2008,22.7,34.2,7.7,61.1,366.45
2009,18.3,29.9,7.1,116.3,531.55
2009,22.4,32.9,11.3,175.7,484.19
2009,24.6,31.4,17.8,475.9,356.21
2009,25.5,34.0,16.3,207.7,422.96
2009,21.5,30.6,13.8,59.5,393.56
2010,17.5,31.6,3.2,80.5,483.97
2010,22.8,31.6,12.0,67.7,458.63
2010,26.3,33.4,19.3,398.4,408.09
2010,27.9,35.3,23.4,627.3,383.96
2010,23.3,33.4,9.3,175.3,373.32
2011,18.5,29.0,5.2,122.5,514.22
2011,22.8,32.8,13.2,138.6,548.51
2011,26.7,35.4,18.5,383.1,475.22
2011,26.0,35.6,18.0,527.9,410.25
2011,21.7,33.0,10.9,34.5,493.8
2012,18.9,31.5,8.5,41.8,666.23
2012,23.3,32.8,13.5,49.8,566.36
2012,26.3,35.5,19.4,317.1,497.07
2012,27.7,36.4,17.4,507.9,472.54
2012,21.0,31.3,13.1,210.8,434.89
2013,17.7,31.6,4.2,94.4,629.11
2013,22.8,32.5,12.3,54.3,552.02
2013,26.9,32.9,20.7,289.0,485.35
2013,28.2,36.6,19.8,293.9,591.33
2013,22.1,31.7,9.6,25.6,472.94
2014,18.3,34.2,4.2,43.3,734.37
2014,22.9,32.0,15.7,73.0,579.03
2014,25.6,36.6,18.0,250.5,488.85
2014,24.4,33.4,18.2,477.1,369.62
2014,21.9,30.4,14.5,68.0,477.15
2015,18.4,32.1,4.8,36.6,704.76
2015,21.8,31.8,11.3,88.6,532.78
2015,24.9,34.4,16.4,205.5,517.17
2015,25.3,36.2,18.1,99.6,550.91
2015,20.8,30.5,12.5,33.1,520.13
2016,18.7,30.1,7.6,115.8,687.7
2016,22.5,30.6,14.5,71.0,534.54
2016,26.5,35.1,19.1,203.2,563.11
2016,27.3,37.0,15.1,56.5,600.27
2016,22.8,32.3,14.1,160.0,414.57
2017,18.6,31.5,8.6,60.0,692.82
2017,22.1,33.3,10.6,25.9,637.83
2017,27.7,35.6,22.0,305.5,496.68
2017,26.4,36.2,15.2,336.7,556.25
2017,21.2,31.0,9.3,115.5,470.28
2018,17.6,29.4,5.7,80.9,336.47
2018,21.7,33.5,12.2,202.0,360.35
2018,26.6,35.9,18.6,146.1,393.1
2018,27.3,37.7,19.8,247.4,341.94
2018,20.4,30.2,9.6,143.5,274.33
2019,17.5,30.1,3.0,63.9,726.71
2019,20.8,32.3,10.7,74.6,588.59
2019,24.6,32.8,17.3,173.6,501.05
2019,26.0,34.5,17.7,236.1,553.48
2019,21.8,30.2,10.3,234.7,394.67
2020,17.7,27.5,7.1,90.4,593.33
2020,22.5,33.3,11.1,157.1,557.0
2020,23.0,30.6,16.2,455.5,375.87
2020,27.3,33.7,21.1,464.9,512.86
2020,20.7,31.2,11.3,237.4,431.01
2021,17.2,29.2,4.8,101.3,606.39
2021,22.4,32.4,13.1,131.4,600.1
2021,26.6,35.2,18.8,209.9,582.01
2021,25.3,34.4,18.9,329.7,509.17
2021,22.3,30.4,14.1,161.7,407.46
2008,26.5,34.9,21.5,101.5,280.17
2008,24.7,34.4,15.8,95.4,646.11
2008,21.6,33.3,5.3,26.5,534.76
2009,17.7,30.9,4.7,122.5,653.52
2009,21.7,32.3,10.6,215.7,598.06
2009,23.9,31.9,16.8,690.5,435.58
2009,24.7,34.1,15.8,230.9,529.42
2009,20.6,31.3,12.0,28.8,500.43
2010,17.0,31.8,1.0,123.6,616.17
2010,22.7,32.4,12.7,46.3,608.13
2010,25.3,33.1,18.1,434.5,494.07
2010,26.8,34.8,20.9,531.1,439.45
2010,22.0,33.0,7.2,190.5,453.27
2011,18.3,29.6,5.0,134.3,607.96
2011,23.4,33.2,12.5,133.6,654.3
2011,26.3,35.6,18.3,337.8,565.55
2011,25.7,35.2,17.2,363.9,504.95
2011,21.7,34.3,8.4,38.5,571.58
2012,19.1,31.6,8.7,44.2,681.92
2012,22.9,32.8,13.9,73.5,586.54
2012,26.1,36.4,18.0,401.6,527.17
2012,27.0,37.5,18.1,434.3,491.61
2012,20.3,30.6,10.5,270.7,463.77
2013,18.2,32.6,3.1,90.3,667.0
2013,23.6,32.8,13.1,87.6,584.24
2013,26.9,34.3,21.1,410.2,502.45
2013,27.6,36.3,18.7,243.5,622.57
2013,21.5,32.8,8.3,70.7,492.32
2014,18.2,34.4,3.0,63.5,782.32
2014,22.4,32.0,14.5,108.3,621.1
2014,25.0,36.3,17.4,239.2,524.34
2014,24.3,31.8,16.5,440.3,443.92
2014,21.1,31.5,11.4,178.6,508.15
2015,18.4,32.4,4.4,51.0,760.53
2015,21.6,31.2,10.5,113.1,584.89
2015,24.9,35.1,14.5,154.7,584.76
2015,24.7,35.6,16.2,124.4,592.29
2015,19.9,30.8,10.3,74.5,553.04
2016,18.6,31.6,6.2,90.8,740.21
2016,21.4,30.5,13.8,96.5,578.1
2016,24.8,34.4,16.9,388.4,650.96
2016,25.3,35.4,14.3,71.5,724.95
2016,20.5,31.2,10.0,230.5,447.81
2017,17.8,31.6,5.9,41.8,758.28
2017,21.6,33.5,9.2,23.3,715.7
2017,26.5,34.6,20.9,343.1,551.12
2017,25.2,36.7,13.7,229.4,614.39
2017,20.0,29.8,6.3,107.8,555.44
2018,18.1,30.5,3.9,106.8,390.48
2018,22.5,34.6,13.0,224.7,415.62
2018,27.3,38.1,18.5,103.6,432.87
2018,27.4,37.9,17.3,427.3,384.86
2018,20.2,29.2,7.2,120.1,296.28
2019,17.6,30.6,2.0,84.7,467.77
2019,21.3,32.3,10.7,164.6,400.55
2019,24.6,33.3,15.9,334.5,339.97
2019,25.9,36.0,16.4,114.1,358.98
2019,21.7,31.8,9.7,174.2,261.32
2020,17.8,29.5,6.4,93.6,619.5
2020,23.1,33.4,11.3,180.3,583.74
2020,22.9,31.2,16.7,560.5,363.01
2020,27.2,34.8,21.7,822.0,481.41
2020,20.3,32.4,10.4,168.2,417.91
2021,17.2,30.1,3.1,137.4,598.1
2021,22.5,32.5,11.3,114.6,630.03
2021,26.6,34.9,20.1,231.0,586.3
2021,25.7,35.2,18.7,276.8,496.12
2021,22.1,31.0,12.6,103.0,422.61
