일시,평균기온(°C),최고기온(°C),최저기온(°C),월합강수량(00~24h만)(mm),합계 일사량(MJ/m2)
2018,11.1,21.3,1.2,63.0,293.14
2018,5.2,19.0,-4.7,57.2,271.54
2019,27.2,35.8,18.5,130.9,522.87
2019,23.2,33.6,14.1,439.3,329.33
2019,18.2,29.9,7.1,236.5,378.01
2019,12.3,24.0,1.2,24.2,303.78
2019,6.0,16.0,-1.6,49.4,256.57
2020,27.1,34.5,22.4,427.8,526.6
2020,21.4,29.4,13.4,400.9,407.11
2020,16.2,25.6,8.3,31.9,454.37
2020,11.3,23.1,1.2,48.5,316.97
2020,3.6,12.8,-5.9,10.7,308.93
2021,25.8,34.0,20.2,503.3,481.07
2021,22.3,29.3,16.2,220.0,366.93
2021,17.4,28.9,4.7,11.8,429.24
2021,10.9,20.9,1.6,105.5,323.96
2021,5.3,16.4,-6.6,5.0,312.84
2000,26.6,35.1,20.6,553.5,463.43
2000,20.8,32.1,12.1,431.5,389.16
2000,16.2,26.8,6.1,40.5,374.26
2000,9.2,21.1,-1.3,61.5,301.48
2000,4.2,15.7,-7.4,2.5,287.57
2001,25.9,35.3,17.5,138.0,521.9
2001,21.7,30.6,14.0,146.5,482.72
2001,17.4,25.7,9.8,119.5,377.83
2001,9.3,22.2,-2.5,12.0,326.78
2001,3.5,14.1,-5.3,40.0,287.04
2002,24.6,34.7,18.5,745.5,385.65
2002,21.1,33.5,12.1,138.5,474.17
2002,14.7,27.2,1.7,69.0,403.02
2002,7.2,19.8,-2.0,6.5,332.88
2002,4.5,15.1,-5.8,35.5,269.88
2003,25.5,34.9,20.2,354.0,421.32
2003,23.4,33.2,13.5,510.0,396.94
2003,16.3,27.5,4.9,11.5,445.7
2003,12.1,24.6,-0.8,94.0,252.0
2003,5.0,16.2,-5.9,33.5,301.46
2004,26.7,36.0,19.7,402.5,493.01
2004,22.7,31.6,15.8,191.0,372.49
2004,16.5,26.7,7.5,9.0,438.3
2004,11.4,22.7,1.3,57.5,327.27
2004,5.5,16.0,-4.4,39.0,277.83
2005,25.3,33.0,17.7,298.5,446.5
2005,22.6,32.5,15.8,88.5,369.93
2005,16.0,28.1,4.8,36.0,403.6
2005,10.2,23.0,0.3,48.0,309.61
2005,1.0,14.3,-11.6,4.5,304.24
2006,26.7,35.5,20.2,88.5,553.52
2006,20.1,30.0,13.1,144.0,474.61
2006,18.1,27.7,10.3,53.0,486.57
2006,11.1,23.1,0.6,32.5,308.59
2006,4.2,15.6,-8.1,18.0,324.76
2007,26.6,34.5,19.3,290.5,500.56
2007,22.0,30.3,16.6,429.0,348.69
2007,16.9,27.3,5.3,132.5,461.17
2007,9.4,21.0,-2.7,0.0,331.05
2007,5.1,16.2,-2.5,58.0,270.43
2008,25.6,33.7,17.6,138.5,497.62
2008,22.8,31.9,10.5,22.1,393.42
2008,18.0,27.5,8.9,37.6,410.895
2008,10.3,20.9,-3.4,16.0,298.195
2008,4.7,17.7,-6.7,6.6,280.695
2009,24.9,33.2,18.9,100.2,445.285
2009,22.3,31.0,15.3,55.8,440.32
2009,17.2,27.5,8.5,59.5,447.845
2009,10.0,23.7,-1.5,57.4,254.445
2009,4.0,16.8,-5.9,24.5,283.94
2010,27.5,34.9,23.4,265.4,502.295
2010,23.4,32.8,12.4,372.4,442.1
2010,16.7,26.2,4.2,52.8,408.585
2010,9.2,19.7,-0.5,8.9,334.92
2010,3.8,17.1,-6.5,35.9,270.905
2011,25.6,33.3,19.2,446.2,409.325
2011,22.6,34.6,13.5,61.5,459.065
2011,15.9,25.9,4.6,126.8,415.405
2011,12.8,24.7,-0.8,230.6,247.45
2011,3.4,13.8,-6.2,7.7,292.93
2012,27.2,35.5,19.5,567.2,479.435
2012,21.5,29.7,12.0,478.6,443.235
2012,16.2,25.7,5.5,39.5,441.255
2012,8.9,17.3,-0.5,71.8,308.33
2012,1.7,12.6,-7.6,110.8,268.19
2013,28.2,37.7,21.3,220.0,593.29
2013,22.6,31.6,14.1,81.1,473.505
2013,17.6,27.7,6.9,100.5,410.105
2013,9.8,23.3,-1.0,89.2,330.6
2013,4.4,13.7,-4.0,6.6,296.23
2014,24.7,33.5,17.9,787.3,358.66
2014,21.8,30.4,15.4,141.9,448.165
2014,16.7,25.8,8.1,188.0,410.12
2014,10.9,19.9,2.0,99.5,292.715
2014,2.6,13.3,-4.8,13.7,294.595
2015,25.6,34.7,18.3,166.0,525.06
2015,21.4,29.8,14.5,120.1,457.16
2015,17.0,26.1,3.3,62.8,458.37
2015,12.5,22.2,1.5,146.6,224.67
2015,6.3,15.2,-4.5,50.3,255.09
2016,27.6,37.5,16.7,63.1,513.41
2016,22.4,30.6,15.8,588.8,286.5
2016,17.4,29.0,8.2,269.2,283.91
2016,10.4,20.6,-0.4,91.7,255.21
2016,5.6,20.5,-4.4,145.5,245.23
2017,27.1,36.9,17.4,272.3,473.69
2017,21.9,29.7,12.0,169.8,419.39
2017,17.2,28.6,4.3,186.5,305.63
2017,9.9,22.6,-2.1,0.5,304.05
2017,2.6,13.0,-6.2,28.2,263.3
2018,28.0,36.6,20.1,173.6,525.49
2018,21.5,31.4,12.1,346.5,376.48
2018,15.2,26.6,5.4,315.8,414.24
2018,10.5,20.1,0.5,42.5,293.14
2018,4.4,16.3,-6.8,50.6,271.54
2019,27.0,35.2,18.6,77.1,522.87
2019,22.7,31.0,14.4,405.0,329.33
2019,17.6,28.5,7.3,251.7,378.01
2019,11.7,22.9,1.0,26.1,303.78
2019,5.3,16.6,-4.7,35.0,256.57
2020,27.2,34.6,22.5,196.0,526.6
2020,21.1,29.7,13.3,313.2,407.11
2020,15.9,25.7,6.5,28.9,454.37
2020,11.0,23.2,0.2,62.8,316.97
2020,3.3,12.3,-7.4,15.0,308.93
2021,26.1,35.5,20.7,473.2,481.07
2021,22.2,30.1,16.3,164.6,366.93
2021,17.2,28.9,4.7,43.6,429.24
2021,10.7,21.7,1.4,53.5,323.96
2021,4.9,14.9,-8.0,2.4,312.84
